first_slp1,second_slp1,result_slp1,first_iast,second_iast,result_iast,category,sandhi_name,sutra
Fs,P,FH P,ṝs,ph,ṝḥ ph,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Fs,b,Fr b,ṝs,b,ṝr b,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Fs,B,Fr B,ṝs,bh,ṝr bh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Fs,m,Fr m,ṝs,m,ṝr m,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Fs,y,Fr y,ṝs,y,ṝr y,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Fs,r,F r,ṝs,r,ṝ r,hal-sandhi (consonant),repha-lopa (ro ri),8.3.14 ro ri
Fs,l,Fr l,ṝs,l,ṝr l,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Fs,v,Fr v,ṝs,v,ṝr v,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Fs,S,FH S,ṝs,ś,ṝḥ ś,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Fs,z,FH z,ṝs,ṣ,ṝḥ ṣ,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Fs,s,FH s,ṝs,s,ṝḥ s,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Fs,h,Fr h,ṝs,h,ṝr h,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
er,a,er a,er,a,er a,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,A,er A,er,ā,er ā,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,i,er i,er,i,er i,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,I,er I,er,ī,er ī,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,u,er u,er,u,er u,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,U,er U,er,ū,er ū,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,f,er f,er,ṛ,er ṛ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,F,er F,er,ṝ,er ṝ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,x,er x,er,ḷ,er ḷ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,X,er X,er,ḹ,er ḹ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,e,er e,er,e,er e,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,E,er E,er,ai,er ai,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,o,er o,er,o,er o,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,O,er O,er,au,er au,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,k,eH k,er,k,eḥ k,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
er,K,eH K,er,kh,eḥ kh,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
er,g,er g,er,g,er g,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,G,er G,er,gh,er gh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,N,er N,er,ṅ,er ṅ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,c,eS c,er,c,eś c,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
er,C,eS C,er,ch,eś ch,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
er,j,er j,er,j,er j,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,J,er J,er,jh,er jh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,Y,er Y,er,ñ,er ñ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,w,ez w,er,ṭ,eṣ ṭ,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
er,W,ez W,er,ṭh,eṣ ṭh,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
er,q,er q,er,ḍ,er ḍ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,Q,er Q,er,ḍh,er ḍh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,R,er R,er,ṇ,er ṇ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,t,es t,er,t,es t,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
er,T,es T,er,th,es th,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
er,d,er d,er,d,er d,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,D,er D,er,dh,er dh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,n,er n,er,n,er n,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,p,eH p,er,p,eḥ p,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
er,P,eH P,er,ph,eḥ ph,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
er,b,er b,er,b,er b,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,B,er B,er,bh,er bh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,m,er m,er,m,er m,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,y,er y,er,y,er y,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,r,e r,er,r,e r,hal-sandhi (consonant),repha-lopa (ro ri),8.3.14 ro ri
er,l,er l,er,l,er l,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,v,er v,er,v,er v,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
er,S,eH S,er,ś,eḥ ś,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
er,z,eH z,er,ṣ,eḥ ṣ,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
er,s,eH s,er,s,eḥ s,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
er,h,er h,er,h,er h,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
es,a,er a,es,a,er a,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,A,er A,es,ā,er ā,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,i,er i,es,i,er i,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,I,er I,es,ī,er ī,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,u,er u,es,u,er u,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,U,er U,es,ū,er ū,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,f,er f,es,ṛ,er ṛ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,F,er F,es,ṝ,er ṝ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,x,er x,es,ḷ,er ḷ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,X,er X,es,ḹ,er ḹ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,e,er e,es,e,er e,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,E,er E,es,ai,er ai,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,o,er o,es,o,er o,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,O,er O,es,au,er au,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,k,eH k,es,k,eḥ k,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
es,K,eH K,es,kh,eḥ kh,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
es,g,er g,es,g,er g,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,G,er G,es,gh,er gh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,N,er N,es,ṅ,er ṅ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,c,eS c,es,c,eś c,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
es,C,eS C,es,ch,eś ch,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
es,j,er j,es,j,er j,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,J,er J,es,jh,er jh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,Y,er Y,es,ñ,er ñ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,w,ez w,es,ṭ,eṣ ṭ,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
es,W,ez W,es,ṭh,eṣ ṭh,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
es,q,er q,es,ḍ,er ḍ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,Q,er Q,es,ḍh,er ḍh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,R,er R,es,ṇ,er ṇ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,t,es t,es,t,es t,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
es,T,es T,es,th,es th,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
es,d,er d,es,d,er d,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,D,er D,es,dh,er dh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,n,er n,es,n,er n,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,p,eH p,es,p,eḥ p,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
es,P,eH P,es,ph,eḥ ph,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
es,b,er b,es,b,er b,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,B,er B,es,bh,er bh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,m,er m,es,m,er m,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,y,er y,es,y,er y,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,r,e r,es,r,e r,hal-sandhi (consonant),repha-lopa (ro ri),8.3.14 ro ri
es,l,er l,es,l,er l,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,v,er v,es,v,er v,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
es,S,eH S,es,ś,eḥ ś,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
es,z,eH z,es,ṣ,eḥ ṣ,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
es,s,eH s,es,s,eḥ s,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
es,h,er h,es,h,er h,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Er,a,Er a,air,a,air a,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,A,Er A,air,ā,air ā,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,i,Er i,air,i,air i,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,I,Er I,air,ī,air ī,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,u,Er u,air,u,air u,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,U,Er U,air,ū,air ū,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,f,Er f,air,ṛ,air ṛ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,F,Er F,air,ṝ,air ṝ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,x,Er x,air,ḷ,air ḷ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,X,Er X,air,ḹ,air ḹ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,e,Er e,air,e,air e,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,E,Er E,air,ai,air ai,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,o,Er o,air,o,air o,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,O,Er O,air,au,air au,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,k,EH k,air,k,aiḥ k,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Er,K,EH K,air,kh,aiḥ kh,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Er,g,Er g,air,g,air g,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,G,Er G,air,gh,air gh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,N,Er N,air,ṅ,air ṅ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,c,ES c,air,c,aiś c,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
Er,C,ES C,air,ch,aiś ch,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
Er,j,Er j,air,j,air j,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,J,Er J,air,jh,air jh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,Y,Er Y,air,ñ,air ñ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,w,Ez w,air,ṭ,aiṣ ṭ,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
Er,W,Ez W,air,ṭh,aiṣ ṭh,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
Er,q,Er q,air,ḍ,air ḍ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,Q,Er Q,air,ḍh,air ḍh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,R,Er R,air,ṇ,air ṇ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,t,Es t,air,t,ais t,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
Er,T,Es T,air,th,ais th,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
Er,d,Er d,air,d,air d,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,D,Er D,air,dh,air dh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,n,Er n,air,n,air n,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,p,EH p,air,p,aiḥ p,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Er,P,EH P,air,ph,aiḥ ph,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Er,b,Er b,air,b,air b,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,B,Er B,air,bh,air bh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,m,Er m,air,m,air m,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,y,Er y,air,y,air y,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,r,E r,air,r,ai r,hal-sandhi (consonant),repha-lopa (ro ri),8.3.14 ro ri
Er,l,Er l,air,l,air l,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,v,Er v,air,v,air v,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Er,S,EH S,air,ś,aiḥ ś,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Er,z,EH z,air,ṣ,aiḥ ṣ,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Er,s,EH s,air,s,aiḥ s,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Er,h,Er h,air,h,air h,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
Es,a,Er a,ais,a,air a,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,A,Er A,ais,ā,air ā,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,i,Er i,ais,i,air i,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,I,Er I,ais,ī,air ī,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,u,Er u,ais,u,air u,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,U,Er U,ais,ū,air ū,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,f,Er f,ais,ṛ,air ṛ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,F,Er F,ais,ṝ,air ṝ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,x,Er x,ais,ḷ,air ḷ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,X,Er X,ais,ḹ,air ḹ,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,e,Er e,ais,e,air e,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,E,Er E,ais,ai,air ai,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,o,Er o,ais,o,air o,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,O,Er O,ais,au,air au,hal+ac boundary,rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,k,EH k,ais,k,aiḥ k,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Es,K,EH K,ais,kh,aiḥ kh,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Es,g,Er g,ais,g,air g,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,G,Er G,ais,gh,air gh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,N,Er N,ais,ṅ,air ṅ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,c,ES c,ais,c,aiś c,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
Es,C,ES C,ais,ch,aiś ch,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
Es,j,Er j,ais,j,air j,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,J,Er J,ais,jh,air jh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,Y,Er Y,ais,ñ,air ñ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,w,Ez w,ais,ṭ,aiṣ ṭ,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
Es,W,Ez W,ais,ṭh,aiṣ ṭh,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
Es,q,Er q,ais,ḍ,air ḍ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,Q,Er Q,ais,ḍh,air ḍh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,R,Er R,ais,ṇ,air ṇ,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,t,Es t,ais,t,ais t,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
Es,T,Es T,ais,th,ais th,hal-sandhi (consonant),satva (s retained),8.3.34 visarjanIyasya saH
Es,d,Er d,ais,d,air d,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,D,Er D,ais,dh,air dh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,n,Er n,ais,n,air n,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,p,EH p,ais,p,aiḥ p,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Es,P,EH P,ais,ph,aiḥ ph,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Es,b,Er b,ais,b,air b,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,B,Er B,ais,bh,air bh,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,m,Er m,ais,m,air m,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,y,Er y,ais,y,air y,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,r,E r,ais,r,ai r,hal-sandhi (consonant),repha-lopa (ro ri),8.3.14 ro ri
Es,l,Er l,ais,l,air l,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,v,Er v,ais,v,air v,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
Es,S,EH S,ais,ś,aiḥ ś,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Es,z,EH z,ais,ṣ,aiḥ ṣ,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Es,s,EH s,ais,s,aiḥ s,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
Es,h,Er h,ais,h,air h,hal-sandhi (consonant),rutva (repha),8.2.66 sasajuzo ruH; 8.3.2ff
or,a,or a,or,a,or a,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,A,or A,or,ā,or ā,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,i,or i,or,i,or i,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,I,or I,or,ī,or ī,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,u,or u,or,u,or u,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,U,or U,or,ū,or ū,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,f,or f,or,ṛ,or ṛ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,F,or F,or,ṝ,or ṝ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,x,or x,or,ḷ,or ḷ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,X,or X,or,ḹ,or ḹ,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,e,or e,or,e,or e,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,E,or E,or,ai,or ai,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,o,or o,or,o,or o,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,O,or O,or,au,or au,hal+ac boundary,repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,k,oH k,or,k,oḥ k,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
or,K,oH K,or,kh,oḥ kh,hal-sandhi (consonant),visarga,8.3.15 KaravasAnayor visarjanIyaH
or,g,or g,or,g,or g,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,G,or G,or,gh,or gh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,N,or N,or,ṅ,or ṅ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,c,oS c,or,c,oś c,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
or,C,oS C,or,ch,oś ch,hal-sandhi (consonant),visarga→Scutva (S),8.3.34 + 8.4.40
or,j,or j,or,j,or j,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,J,or J,or,jh,or jh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,Y,or Y,or,ñ,or ñ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,w,oz w,or,ṭ,oṣ ṭ,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
or,W,oz W,or,ṭh,oṣ ṭh,hal-sandhi (consonant),visarga→zwutva (z),8.3.34 + 8.4.41
or,q,or q,or,ḍ,or ḍ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,Q,or Q,or,ḍh,or ḍh,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
or,R,or R,or,ṇ,or ṇ,hal-sandhi (consonant),repha-prakfti (r retained),8.3.15 na (KaravasAna); r stays before voiced
