code,gana,gana_name,dhatu_slp1,dhatu_iast,dhatu_deva,artha_slp1,artha_iast,artha_deva
06.0119,6,tudādi,Kuqa~,khuḍa,खुड,saMvaraRe,saṃvaraṇe,संवरणे
06.0120,6,tudādi,Cuqa~,chuḍa,छुड,saMvaraRe,saṃvaraṇe,संवरणे
06.0121,6,tudādi,sPura~,sphura,स्फुर,saYcalane,sañcalane,सञ्चलने
06.0122,6,tudādi,sPula~,sphula,स्फुल,saYcalane,sañcalane,सञ्चलने
06.0123,6,tudādi,sPara~,sphara,स्फर,saYcalane,sañcalane,सञ्चलने
06.0124,6,tudādi,sPala~,sphala,स्फल,saYcalane,sañcalane,सञ्चलने
06.0125,6,tudādi,sPuqa~,sphuḍa,स्फुड,saMvaraRe,saṃvaraṇe,संवरणे
06.0126,6,tudādi,cuqa~,cuḍa,चुड,saMvaraRe,saṃvaraṇe,संवरणे
06.0127,6,tudādi,vruqa~,vruḍa,व्रुड,saMvaraRe,saṃvaraṇe,संवरणे
06.0128,6,tudādi,kruqa~,kruḍa,क्रुड,nimajjane,nimajjane,निमज्जने
06.0129,6,tudādi,Bfqa~,bhṛḍa,भृड,nimajjane,nimajjane,निमज्जने
06.0130,6,tudādi,huqa~,huḍa,हुड,saNGAte,saṅghāte,सङ्घाते
06.0131,6,tudādi,gurI~\,gurī,गुरी,udyamane,udyamane,उद्यमने
06.0132,6,tudādi,RU,ṇū,णू,stavane,stavane,स्तवने
06.0133,6,tudādi,DU,dhū,धू,viDUnane,vidhūnane,विधूनने
06.0134,6,tudādi,gu\,gu,गु,purIzotsarge,purīṣotsarge,पुरीषोत्सर्गे
06.0135,6,tudādi,Dru\,dhru,ध्रु,gatisTEryayoH,gatisthairyayoḥ,गतिस्थैर्ययोः
06.0136,6,tudādi,ku\N,kuṅ,कुङ्,Sabde,śabde,शब्दे
06.0137,6,tudādi,kUN,kūṅ,कूङ्,Sabde,śabde,शब्दे
06.0138,6,tudādi,pf\N,pṛṅ,पृङ्,vyAyAme,vyāyāme,व्यायामे
06.0139,6,tudādi,mf\N,mṛṅ,मृङ्,prARatyAge,prāṇatyāge,प्राणत्यागे
06.0140,6,tudādi,ri\,ri,रि,gatO,gatau,गतौ
06.0141,6,tudādi,pi\,pi,पि,gatO,gatau,गतौ
06.0142,6,tudādi,Di\,dhi,धि,DAraRe,dhāraṇe,धारणे
06.0143,6,tudādi,kzi\,kṣi,क्षि,nivAsagatyoH,nivāsagatyoḥ,निवासगत्योः
06.0144,6,tudādi,zU,ṣū,षू,preraRe,preraṇe,प्रेरणे
06.0145,6,tudādi,kF,kṝ,कॄ,vikzepe,vikṣepe,विक्षेपे
06.0146,6,tudādi,gF,gṝ,गॄ,nigaraRe,nigaraṇe,निगरणे
06.0147,6,tudādi,df\N,dṛṅ,दृङ्,Adare,ādare,आदरे
06.0148,6,tudādi,Df\N,dhṛṅ,धृङ्,avasTAne,avasthāne,अवस्थाने
06.0149,6,tudādi,pra\Ca~,pracha,प्रछ,jYIpsAyAm,jñīpsāyām,ज्ञीप्सायाम्
06.0150,6,tudādi,sf\ja~,sṛja,सृज,visarge,visarge,विसर्गे
06.0151,6,tudādi,wuma\sjo~,ṭumasjo,टुमस्जो,SudDO,śuddhau,शुद्धौ
06.0152,6,tudādi,ru\jo~,rujo,रुजो,BaNge,bhaṅge,भङ्गे
06.0153,6,tudādi,Bu\jo~,bhujo,भुजो,kOwilye,kauṭilye,कौटिल्ये
06.0154,6,tudādi,Cu\pa~,chupa,छुप,sparSe,sparśe,स्पर्शे
06.0155,6,tudādi,ru\Sa~,ruśa,रुश,hiMsAyAm,hiṃsāyām,हिंसायाम्
06.0156,6,tudādi,ri\Sa~,riśa,रिश,hiMsAyAm,hiṃsāyām,हिंसायाम्
06.0157,6,tudādi,li\Sa~,liśa,लिश,gatO,gatau,गतौ
06.0158,6,tudādi,spf\Sa~,spṛśa,स्पृश,saMsparSane,saṃsparśane,संस्पर्शने
06.0159,6,tudādi,viCa~,vicha,विछ,gatO,gatau,गतौ
06.0160,6,tudādi,vi\Sa~,viśa,विश,praveSane,praveśane,प्रवेशने
06.0161,6,tudādi,mf\Sa~,mṛśa,मृश,AmarSane,āmarśane,आमर्शने
06.0162,6,tudādi,Ru\da~,ṇuda,णुद,preraRe,preraṇe,प्रेरणे
06.0163,6,tudādi,za\dx~,ṣadḷ,षदॢ,viSaraRagatyavasAdanezu,viśaraṇagatyavasādaneṣu,विशरणगत्यवसादनेषु
